"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"3605170101",2017,"Livingston","Sparta town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605170475",2017,"Livingston","Springwater town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605170475",2017,"Livingston","Springwater town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605170475",2017,"Livingston","Springwater town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605170475",2017,"Livingston","Springwater town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605170475",2017,"Livingston","Springwater town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605170475",2017,"Livingston","Springwater town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605170475",2017,"Livingston","Springwater town","B19013H_001","White (Non-Hispanic)",53517,5579
"3605170475",2017,"Livingston","Springwater town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605181006",2017,"Livingston","West Sparta town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605181006",2017,"Livingston","West Sparta town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605181006",2017,"Livingston","West Sparta town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605181006",2017,"Livingston","West Sparta town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605181006",2017,"Livingston","West Sparta town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605181006",2017,"Livingston","West Sparta town","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
"3605181006",2017,"Livingston","West Sparta town","B19013H_001","White (Non-Hispanic)",49583,9844
"3605181006",2017,"Livingston","West Sparta town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605184022",2017,"Livingston","York town","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605184022",2017,"Livingston","York town","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605184022",2017,"Livingston","York town","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605184022",2017,"Livingston","York town","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605184022",2017,"Livingston","York town","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605184022",2017,"Livingston","York town","B19013G_001","Two or More Races (Non-Hispanic)",53472,38433
"3605184022",2017,"Livingston","York town","B19013H_001","White (Non-Hispanic)",55491,10598
"3605184022",2017,"Livingston","York town","B19013I_001","Hispanic or Latino (Any Race)",NA,NA
"3605500000",2017,"Monroe","County subdivisions not defined","B19013B_001","Black (Non-Hispanic)",NA,NA
"3605500000",2017,"Monroe","County subdivisions not defined","B19013C_001","Native American (Non-Hispanic)",NA,NA
"3605500000",2017,"Monroe","County subdivisions not defined","B19013D_001","Asian (Non-Hispanic)",NA,NA
"3605500000",2017,"Monroe","County subdivisions not defined","B19013E_001","Pacific Islander (Non-Hispanic)",NA,NA
"3605500000",2017,"Monroe","County subdivisions not defined","B19013F_001","Other (Non-Hispanic)",NA,NA
"3605500000",2017,"Monroe","County subdivisions not defined","B19013G_001","Two or More Races (Non-Hispanic)",NA,NA
