"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"36123",2018,"Yates","NA County","B25003B_Homeownership","Black (Non-Hispanic)",48.8888888888889,62.2222222222222
"36123",2018,"Yates","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",55.9701492537313,35.8208955223881
"36123",2018,"Yates","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",44.4444444444444,88.8888888888889
"36123",2018,"Yates","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",0,0
"36123",2018,"Yates","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36123",2018,"Yates","NA County","B25003F_Homeownership","Other (Non-Hispanic)",63.3333333333333,73.3333333333333
"36123",2018,"Yates","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",90.9090909090909,48.4848484848485
"36117",2019,"Wayne","NA County","B25003H_Homeownership","White (Non-Hispanic)",78.3102107157369,1.53247808672433
"36117",2019,"Wayne","NA County","B25003B_Homeownership","Black (Non-Hispanic)",38.6543535620053,11.4775725593668
"36117",2019,"Wayne","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",52.2355507088332,13.3042529989095
"36117",2019,"Wayne","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",63.135593220339,19.9152542372881
"36117",2019,"Wayne","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",20,15.7142857142857
"36117",2019,"Wayne","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,90.3225806451613
"36117",2019,"Wayne","NA County","B25003F_Homeownership","Other (Non-Hispanic)",42.9752066115703,27.2727272727273
"36117",2019,"Wayne","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",47.9750778816199,19.9376947040498
"36099",2019,"Seneca","NA County","B25003H_Homeownership","White (Non-Hispanic)",75.7481539059464,2.23085891954916
"36099",2019,"Seneca","NA County","B25003B_Homeownership","Black (Non-Hispanic)",47.4820143884892,28.0575539568345
