"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"3603770607",2017,"Genesee","Stafford town","S0101_C02_014","60 to 64 Years",12.1,3.3
"3603770607",2017,"Genesee","Stafford town","S0101_C02_015","65 to 69 Years",4.8,1.9
"3603770607",2017,"Genesee","Stafford town","S0101_C02_016","70 to 74 Years",7.5,2.4
"3603770607",2017,"Genesee","Stafford town","S0101_C02_017","75 to 79 Years",4.8,2.1
"3603770607",2017,"Genesee","Stafford town","S0101_C02_018","80 to 84 Years",1.8,1.2
"3603770607",2017,"Genesee","Stafford town","S0101_C02_019","85 Years and Over",2,1.2
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_002","Under 5 Years",3.5,4.2
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_003","5 to 9 Years",4.8,2.9
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_004","10 to 14 Years",5,4.9
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_005","15 to 19 Years",3.3,4.2
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_006","20 to 24 Years",0,6.3
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_007","25 to 29 Years",6.5,5
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_008","30 to 34 Years",10.2,6.6
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_009","35 to 39 Years",5.4,5.4
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_010","40 to 44 Years",3.7,2.9
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_011","45 to 49 Years",5.7,4.3
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_012","50 to 54 Years",4.6,3.3
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_013","55 to 59 Years",16.3,7.1
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_014","60 to 64 Years",12.2,4.9
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_015","65 to 69 Years",3.9,2.8
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_016","70 to 74 Years",6.1,3.7
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_017","75 to 79 Years",4.3,2.7
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_018","80 to 84 Years",3.3,2.8
"3603775011",2017,"Genesee","Tonawanda Reservation","S0101_C02_019","85 Years and Over",1.3,1.3
"3605103364",2017,"Livingston","Avon town","S0101_C02_002","Under 5 Years",4.8,1.6
"3605103364",2017,"Livingston","Avon town","S0101_C02_003","5 to 9 Years",6.2,2.3
"3605103364",2017,"Livingston","Avon town","S0101_C02_004","10 to 14 Years",7.7,1.9
"3605103364",2017,"Livingston","Avon town","S0101_C02_005","15 to 19 Years",4.1,1.3
"3605103364",2017,"Livingston","Avon town","S0101_C02_006","20 to 24 Years",6.6,2.4
"3605103364",2017,"Livingston","Avon town","S0101_C02_007","25 to 29 Years",5.6,1.9
"3605103364",2017,"Livingston","Avon town","S0101_C02_008","30 to 34 Years",7.1,2
"3605103364",2017,"Livingston","Avon town","S0101_C02_009","35 to 39 Years",5.7,1.6
"3605103364",2017,"Livingston","Avon town","S0101_C02_010","40 to 44 Years",5.9,1.7
"3605103364",2017,"Livingston","Avon town","S0101_C02_011","45 to 49 Years",6.6,2.1
"3605103364",2017,"Livingston","Avon town","S0101_C02_012","50 to 54 Years",9.5,2.5
"3605103364",2017,"Livingston","Avon town","S0101_C02_013","55 to 59 Years",7.3,2.1
"3605103364",2017,"Livingston","Avon town","S0101_C02_014","60 to 64 Years",6,1.6
"3605103364",2017,"Livingston","Avon town","S0101_C02_015","65 to 69 Years",4,1.3
"3605103364",2017,"Livingston","Avon town","S0101_C02_016","70 to 74 Years",5.1,2
"3605103364",2017,"Livingston","Avon town","S0101_C02_017","75 to 79 Years",1.8,0.7
"3605103364",2017,"Livingston","Avon town","S0101_C02_018","80 to 84 Years",3.5,1.4
"3605103364",2017,"Livingston","Avon town","S0101_C02_019","85 Years and Over",2.7,0.8
"3605111715",2017,"Livingston","Caledonia town","S0101_C02_002","Under 5 Years",6,1.9
"3605111715",2017,"Livingston","Caledonia town","S0101_C02_003","5 to 9 Years",4.5,2.4
"3605111715",2017,"Livingston","Caledonia town","S0101_C02_004","10 to 14 Years",4,1.6
"3605111715",2017,"Livingston","Caledonia town","S0101_C02_005","15 to 19 Years",4,1.2
"3605111715",2017,"Livingston","Caledonia town","S0101_C02_006","20 to 24 Years",12,4.1
"3605111715",2017,"Livingston","Caledonia town","S0101_C02_007","25 to 29 Years",6,1.9
"3605111715",2017,"Livingston","Caledonia town","S0101_C02_008","30 to 34 Years",5.2,2.4
