"GEOID","year","variable","Variable_Description","estimate","moe","County","Geography","State"
"36055",2020,"B17001D_FemPov","Asian (Non-Hispanic)",15.8412069491009,3.29929899420908,"Monroe","NA County","New York"
"36055",2020,"B17001C_FemPov","Native American (Non-Hispanic)",32.1076233183857,14.5291479820628,"Monroe","NA County","New York"
"36055",2020,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",28.996282527881,23.7918215613383,"Monroe","NA County","New York"
"36055",2020,"B17001F_FemPov","Other (Non-Hispanic)",30.3471590170329,5.16187751917826,"Monroe","NA County","New York"
"36055",2020,"B17001G_FemPov","Two or More Races (Non-Hispanic)",26.4941387483185,4.08686182819807,"Monroe","NA County","New York"
"36073",2020,"B17001H_FemPov","White (Non-Hispanic)",14.0188589162091,2.33349248030556,"Orleans","NA County","New York"
"36073",2020,"B17001B_FemPov","Black (Non-Hispanic)",25.6443298969072,20.4896907216495,"Orleans","NA County","New York"
"36073",2020,"B17001I_FemPov","Hispanic or Latino (Any Race)",45.5456570155902,24.2761692650334,"Orleans","NA County","New York"
"36073",2020,"B17001D_FemPov","Asian (Non-Hispanic)",3.10077519379845,4.65116279069767,"Orleans","NA County","New York"
"36073",2020,"B17001C_FemPov","Native American (Non-Hispanic)",10.6382978723404,17.0212765957447,"Orleans","NA County","New York"
"36073",2020,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,0,"Orleans","NA County","New York"
"36073",2020,"B17001F_FemPov","Other (Non-Hispanic)",81.8840579710145,54.3478260869565,"Orleans","NA County","New York"
"36073",2020,"B17001G_FemPov","Two or More Races (Non-Hispanic)",16.696269982238,10.3019538188277,"Orleans","NA County","New York"
"36051",2020,"B17001H_FemPov","White (Non-Hispanic)",12.8579428784768,2.1317901810715,"Livingston","NA County","New York"
"36051",2020,"B17001B_FemPov","Black (Non-Hispanic)",39.2953929539295,27.10027100271,"Livingston","NA County","New York"
"36051",2020,"B17001I_FemPov","Hispanic or Latino (Any Race)",34.3409915356711,14.993954050786,"Livingston","NA County","New York"
"36051",2020,"B17001D_FemPov","Asian (Non-Hispanic)",32.463768115942,32.463768115942,"Livingston","NA County","New York"
"36051",2020,"B17001C_FemPov","Native American (Non-Hispanic)",52.5,47.5,"Livingston","NA County","New York"
"36051",2020,"B17001E_FemPov","Pacific Islander (Non-Hispanic)",0,54.7169811320755,"Livingston","NA County","New York"
"36051",2020,"B17001F_FemPov","Other (Non-Hispanic)",28.0112044817927,28.0112044817927,"Livingston","NA County","New York"
"36051",2020,"B17001G_FemPov","Two or More Races (Non-Hispanic)",19.53125,12.65625,"Livingston","NA County","New York"
"36069",2020,"B17001H_FemPov","White (Non-Hispanic)",8.35699797160243,1.33468559837728,"Ontario","NA County","New York"
"36069",2020,"B17001B_FemPov","Black (Non-Hispanic)",16.0202360876897,9.52782462057336,"Ontario","NA County","New York"
"36069",2020,"B17001I_FemPov","Hispanic or Latino (Any Race)",20.3217612193057,6.731583403895,"Ontario","NA County","New York"
